iso_alpha3,year,comp_A_raw,comp_B_raw,comp_C_raw,comp_A_norm,comp_B_norm,comp_C_norm,hisi_raw,hisi_score,ai_exposure_proxy,digital_human_capital,social_buffer_index,tech_vulnerability_index,economic_resilience,gini_index,labor_income_share_pct,cluster_raw,cluster_label
IRN,2014,1.0820977011494253,12.70896817042542,18.871624693891963,0.35773204896265504,0.18016790822748813,0.34510697574312044,0.21363089417585834,38.42849168424329,24.94947907465416,48.742,12.70896817042542,24.360646419013246,3.7342341096319656,34.8,37.657,2,The Falls
IRN,2015,1.188356940509915,15.22924542788513,17.825927633110343,0.40160468042786035,0.22417733233165105,0.3244864864873845,0.25443649516253347,44.81208295775885,22.834897130718517,43.572,15.22924542788513,21.935590377019427,3.64683459259918,35.3,41.949,2,The Falls
IRN,2016,1.120640668523677,15.10258937405456,18.33875729599251,0.37364578421394207,0.221965647100635,0.33459916534064643,0.23614399890916077,41.95042140566022,23.763314644828355,44.682,15.10258937405456,22.827444024171083,3.7098614372411904,35.9,40.231,2,The Falls
IRN,2017,1.1039237057220708,15.372330661030269,19.746269709167773,0.3667436347855591,0.22667590612542265,0.3623544260960906,0.22974118775942332,40.94877142641401,25.985806831490127,48.742,15.372330661030269,24.011327271013013,3.711866920807145,36.7,40.514,1,The Adapters
IRN,2018,1.0081818181818183,13.42557621078979,16.837887097336804,0.3272134388880862,0.19268141525196392,0.3050029476918168,0.2047170061914867,37.034011118481956,20.857804751561368,39.014,13.42557621078979,19.27296617312348,3.6817651140587904,37.4,37.706,1,The Adapters
IRN,2019,1.0578630136986302,12.224298717438352,15.855692518174267,0.34772595897366054,0.17170454434809496,0.2856346874888814,0.21334120300752363,38.38317266015148,19.27977453521857,36.288,12.224298717438352,17.75996918838183,3.5547694500019067,36.5,38.612,1,The Adapters
IRN,2020,1.021368715083799,10.64134192422302,15.55148613384489,0.33265808418605897,0.14406273762029176,0.2796359286562789,0.19753053764564107,35.909766485701404,18.8111285422528,35.174,10.64134192422302,17.328266090395548,3.46397746812846,35.8,36.565,1,The Adapters
IRN,2021,0.9868450704225352,10.340886114223022,16.361653709935812,0.31840385887657013,0.13881613741878154,0.2956119244056036,0.18559419342690459,34.04245560312709,20.11304412228684,37.972,10.340886114223022,18.65152977114087,3.628817113152116,35.5,35.033,2,The Falls
IRN,2022,0.9327011494252874,10.9278478591333,17.060724965420206,0.29604875539296005,0.14906574320648477,0.3093971704901005,0.1736061513697777,32.16705715752149,21.247065693442167,39.75,10.9278478591333,19.703147664828197,3.662621212623032,34.8,32.458,1,The Adapters
IRN,2023,0.9422562674094708,11.66518574958712,17.167984377914408,0.2999939009864124,0.16194123769146795,0.31151225873684385,0.17926784377224778,33.05276719094409,21.42456196850948,39.75,11.66518574958712,19.86774617306774,3.6936183700902543,35.9,33.827,1,The Adapters
